INFO 2025-11-07 15:51:08,638 autoreload 118928 118932 Watching for file changes with StatReloader
INFO 2025-11-07 19:08:46,470 views 105148 52932 Adding new patient - User: nadim
INFO 2025-11-07 19:08:46,478 views 105148 52932 Patient created successfully - ID: 6, Name: Patient 5
INFO 2025-11-07 19:08:46,530 views 105148 52932 Patient creation completed - ID: 6
INFO 2025-11-07 19:08:46,533 basehttp 105148 52932 "POST /patient/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:08:46,590 basehttp 105148 52932 "GET /patient/view/ HTTP/1.1" 200 21631
INFO 2025-11-07 19:08:51,807 basehttp 105148 52932 "GET /doctor/doctor-ledger/ HTTP/1.1" 200 16629
INFO 2025-11-07 19:14:55,365 autoreload 128324 128304 Watching for file changes with StatReloader
INFO 2025-11-07 19:15:07,315 basehttp 128324 129708 "GET / HTTP/1.1" 302 0
INFO 2025-11-07 19:15:07,346 basehttp 128324 129708 "GET /accounts/login/ HTTP/1.1" 200 2734
INFO 2025-11-07 19:15:07,394 basehttp 128324 129708 "GET /static/css/login.css HTTP/1.1" 304 0
INFO 2025-11-07 19:15:07,790 basehttp 128324 129708 "GET /static/css/register.css HTTP/1.1" 304 0
INFO 2025-11-07 19:15:07,790 basehttp 128324 129624 "GET /static/images/lab.png HTTP/1.1" 304 0
WARNING 2025-11-07 19:15:07,797 basehttp 128324 129600 "GET /accounts/login/js/login.js HTTP/1.1" 404 11169
INFO 2025-11-07 19:15:07,877 basehttp 128324 129600 "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-07 19:15:07,890 basehttp 128324 129600 "GET /accounts/login/ HTTP/1.1" 200 2734
INFO 2025-11-07 19:15:57,566 autoreload 131988 130372 Watching for file changes with StatReloader
INFO 2025-11-07 19:16:00,398 basehttp 131988 131368 "GET / HTTP/1.1" 302 0
INFO 2025-11-07 19:16:00,419 basehttp 131988 131368 "GET /accounts/login/ HTTP/1.1" 200 2734
WARNING 2025-11-07 19:16:00,474 basehttp 131988 131368 "GET /accounts/login/js/login.js HTTP/1.1" 404 11169
INFO 2025-11-07 19:16:00,808 basehttp 131988 131368 "GET /favicon.ico HTTP/1.1" 302 0
INFO 2025-11-07 19:16:00,813 basehttp 131988 131368 "GET /accounts/login/ HTTP/1.1" 200 2734
INFO 2025-11-07 19:16:08,700 basehttp 131988 122356 "GET /doctor/doctor-ledger/ HTTP/1.1" 302 0
INFO 2025-11-07 19:16:08,707 basehttp 131988 122356 "GET /accounts/login/ HTTP/1.1" 200 2734
INFO 2025-11-07 19:16:08,733 basehttp 131988 120988 "GET /static/css/register.css HTTP/1.1" 200 1139
INFO 2025-11-07 19:16:08,737 basehttp 131988 122356 "GET /static/css/login.css HTTP/1.1" 200 5172
WARNING 2025-11-07 19:16:08,744 basehttp 131988 132512 "GET /accounts/login/js/login.js HTTP/1.1" 404 11169
INFO 2025-11-07 19:16:08,748 basehttp 131988 132872 "GET /static/images/lab.png HTTP/1.1" 200 944123
INFO 2025-11-07 19:16:12,100 views 131988 132872 Login attempt for user: nadim
INFO 2025-11-07 19:16:12,394 views 131988 132872 Successful login for user: nadim
INFO 2025-11-07 19:16:12,401 basehttp 131988 132872 "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-07 19:16:12,410 views 131988 132872 Dashboard accessed by user: nadim
INFO 2025-11-07 19:16:12,465 basehttp 131988 132872 "GET /accounts/dashboard/ HTTP/1.1" 200 51396
WARNING 2025-11-07 19:16:12,575 basehttp 131988 132872 "GET /favicon.ico HTTP/1.1" 404 6837
INFO 2025-11-07 19:16:15,939 views 131988 132872 Dashboard accessed by user: nadim
INFO 2025-11-07 19:16:15,960 basehttp 131988 132872 "GET /accounts/dashboard/ HTTP/1.1" 200 51160
INFO 2025-11-07 19:16:16,838 views 131988 132872 Dashboard accessed by user: nadim
INFO 2025-11-07 19:16:16,853 basehttp 131988 132872 "GET /accounts/dashboard/ HTTP/1.1" 200 51160
INFO 2025-11-07 19:16:33,363 views 131988 132872 Creating new lab - User: nadim
INFO 2025-11-07 19:16:33,407 basehttp 131988 132872 "GET /labs/add/ HTTP/1.1" 200 17878
INFO 2025-11-07 19:16:48,842 views 131988 132872 Creating new lab - User: nadim
INFO 2025-11-07 19:16:48,851 views 131988 132872 Lab created successfully - ID: 1
INFO 2025-11-07 19:16:48,854 basehttp 131988 132872 "POST /labs/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:16:48,867 views 131988 132872 Accessing lab list - User: nadim
INFO 2025-11-07 19:16:48,895 basehttp 131988 132872 "GET /labs/ HTTP/1.1" 200 16577
INFO 2025-11-07 19:16:56,995 views 131988 132872 Adding new doctor - User: nadim
INFO 2025-11-07 19:16:57,000 basehttp 131988 132872 "GET /doctor/add/ HTTP/1.1" 200 17557
INFO 2025-11-07 19:17:12,322 views 131988 132872 Adding new doctor - User: nadim
ERROR 2025-11-07 19:17:12,327 views 131988 132872 Error creating doctor: NOT NULL constraint failed: doctor_doctor.lab_id
Traceback (most recent call last):
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
sqlite3.IntegrityError: NOT NULL constraint failed: doctor_doctor.lab_id

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\doctor\views.py", line 31, in add_doctor
    doctor.save()
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\models\base.py", line 814, in save
    self.save_base(
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\models\base.py", line 877, in save_base
    updated = self._save_table(
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\models\base.py", line 1020, in _save_table
    results = self._do_insert(
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\models\base.py", line 1061, in _do_insert
    return manager._insert(
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\models\query.py", line 1810, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\models\sql\compiler.py", line 1822, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\utils.py", line 102, in execute
    return super().execute(sql, params)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
  File "C:\Users\Lenovo\Desktop\Project\Pathosoft v 1.2.16\env\lib\site-packages\django\db\backends\sqlite3\base.py", line 328, in execute
    return super().execute(query, params)
django.db.utils.IntegrityError: NOT NULL constraint failed: doctor_doctor.lab_id
INFO 2025-11-07 19:17:12,381 basehttp 131988 132872 "POST /doctor/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:17:12,412 basehttp 131988 132872 "GET /doctor/view/ HTTP/1.1" 200 16174
INFO 2025-11-07 19:17:26,043 basehttp 131988 132872 "GET /accounts/view/ HTTP/1.1" 200 16237
INFO 2025-11-07 19:17:29,813 basehttp 131988 132872 "GET /accounts/User_edit/1/ HTTP/1.1" 200 22768
INFO 2025-11-07 19:17:29,828 basehttp 131988 132872 "GET /static/css/dropdown.css HTTP/1.1" 304 0
INFO 2025-11-07 19:17:57,418 basehttp 131988 132872 "POST /accounts/User_edit/1/ HTTP/1.1" 200 23037
INFO 2025-11-07 19:18:27,564 basehttp 131988 132872 "POST /accounts/User_edit/1/ HTTP/1.1" 302 0
INFO 2025-11-07 19:18:27,586 basehttp 131988 132872 "GET /accounts/view/ HTTP/1.1" 200 16530
INFO 2025-11-07 19:18:33,640 views 131988 132872 Adding new doctor - User: nadim
INFO 2025-11-07 19:18:33,644 basehttp 131988 132872 "GET /doctor/add/ HTTP/1.1" 200 17571
INFO 2025-11-07 19:18:51,342 views 131988 132872 Adding new doctor - User: nadim
INFO 2025-11-07 19:18:51,349 views 131988 132872 Doctor created successfully - ID: 1, Name: Dr. Amin Shaikh
INFO 2025-11-07 19:18:51,350 basehttp 131988 132872 "POST /doctor/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:18:51,379 basehttp 131988 132872 "GET /doctor/view/ HTTP/1.1" 200 16703
INFO 2025-11-07 19:23:57,288 views 131988 144576 User 'nadim' is creating a new department.
INFO 2025-11-07 19:23:57,315 basehttp 131988 144576 "GET /tests/departments/add/ HTTP/1.1" 200 16020
INFO 2025-11-07 19:24:04,679 views 131988 144576 User 'nadim' is creating a new department.
INFO 2025-11-07 19:24:04,688 views 131988 144576 Department 'Biochemistry' created successfully (ID: 1).
INFO 2025-11-07 19:24:04,689 basehttp 131988 144576 "POST /tests/departments/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:24:04,702 views 131988 144576 User 'nadim' accessed department list.
INFO 2025-11-07 19:24:04,721 basehttp 131988 144576 "GET /tests/departments/ HTTP/1.1" 200 16844
INFO 2025-11-07 19:24:14,792 views 131988 144576 User 'nadim' is creating a new department.
INFO 2025-11-07 19:24:14,799 basehttp 131988 144576 "GET /tests/departments/add/ HTTP/1.1" 200 16020
INFO 2025-11-07 19:24:16,776 views 131988 144576 User 'nadim' is creating a new department.
INFO 2025-11-07 19:24:16,788 views 131988 144576 Department 'Hematology' created successfully (ID: 2).
INFO 2025-11-07 19:24:16,791 basehttp 131988 144576 "POST /tests/departments/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:24:16,801 views 131988 144576 User 'nadim' accessed department list.
INFO 2025-11-07 19:24:16,829 basehttp 131988 144576 "GET /tests/departments/ HTTP/1.1" 200 17755
INFO 2025-11-07 19:24:34,816 views 131988 144576 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:24:34,850 basehttp 131988 144576 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:24:34,868 basehttp 131988 144576 "GET /static/bootstrap%20css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,874 basehttp 131988 141424 "GET /static/offlinejs/chart.js HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,874 basehttp 131988 144576 "GET /static/bootstrap%20css/fontawesome-free-7.1.0-web/css/all.min.css HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,876 basehttp 131988 147616 "GET /static/css/index.css HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,877 basehttp 131988 146116 "GET /static/css/base.css HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,878 basehttp 131988 149144 "GET /static/css/changepass.css HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,879 basehttp 131988 144576 "GET /static/images/nadimdp.jpg HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,880 basehttp 131988 147616 "GET /static/css/form-style.css HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,885 basehttp 131988 146116 "GET /static/js/index.js HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,886 basehttp 131988 149144 "GET /static/offlinejs/bootstrap.bundle.min.js HTTP/1.1" 304 0
INFO 2025-11-07 19:24:34,890 basehttp 131988 141424 "GET /static/js/changepass.js HTTP/1.1" 304 0
INFO 2025-11-07 19:24:46,547 views 131988 141424 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:24:46,554 views 131988 141424 Test group 'Kidney Function Test (KFT)' created successfully.
INFO 2025-11-07 19:24:46,555 basehttp 131988 141424 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:24:46,567 views 131988 141424 User 'nadim' accessed test group list.
INFO 2025-11-07 19:24:46,583 basehttp 131988 141424 "GET /tests/groups/view/ HTTP/1.1" 200 16539
INFO 2025-11-07 19:25:10,802 views 131988 141424 User 'nadim' adding new method.
INFO 2025-11-07 19:25:10,844 basehttp 131988 141424 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:26:27,257 views 131988 141424 User 'nadim' adding new method.
INFO 2025-11-07 19:26:27,264 views 131988 141424 Method 'Jaffe’s Method' created successfully.
INFO 2025-11-07 19:26:27,266 basehttp 131988 141424 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:26:27,285 basehttp 131988 141424 "GET /tests/methods/ HTTP/1.1" 200 16785
INFO 2025-11-07 19:26:42,691 views 131988 141424 User 'nadim' adding new test.
INFO 2025-11-07 19:26:42,702 basehttp 131988 141424 "GET /tests/add/ HTTP/1.1" 200 19883
INFO 2025-11-07 19:27:25,049 views 131988 141424 User 'nadim' adding new test.
INFO 2025-11-07 19:27:25,056 views 131988 141424 Test 'Serum Creatinine' created successfully.
INFO 2025-11-07 19:27:25,058 basehttp 131988 141424 "POST /tests/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:27:25,084 basehttp 131988 141424 "GET /tests/view/ HTTP/1.1" 200 16913
INFO 2025-11-07 19:27:25,111 basehttp 131988 141424 "GET /static/css/lab_list.css HTTP/1.1" 304 0
INFO 2025-11-07 19:28:57,683 views 131988 141424 User 'nadim' accessed test group list.
INFO 2025-11-07 19:28:57,692 basehttp 131988 141424 "GET /tests/groups/view/ HTTP/1.1" 200 16290
INFO 2025-11-07 19:29:01,928 views 131988 141424 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:29:01,934 basehttp 131988 141424 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:29:30,949 views 131988 141424 User 'nadim' is creating a new test group.
WARNING 2025-11-07 19:29:30,952 views 131988 141424 Duplicate test group: Kidney Function Test (KFT)
INFO 2025-11-07 19:29:30,953 basehttp 131988 141424 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:29:30,961 views 131988 141424 User 'nadim' accessed test group list.
INFO 2025-11-07 19:29:30,973 basehttp 131988 141424 "GET /tests/groups/view/ HTTP/1.1" 200 16534
INFO 2025-11-07 19:29:55,590 views 131988 141424 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:29:55,598 basehttp 131988 141424 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:30:02,797 views 131988 141424 User 'nadim' is creating a new test group.
WARNING 2025-11-07 19:30:02,801 views 131988 141424 Duplicate test group: Kidney Function Test (KFT)
INFO 2025-11-07 19:30:02,802 basehttp 131988 141424 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:30:02,812 views 131988 141424 User 'nadim' accessed test group list.
INFO 2025-11-07 19:30:02,830 basehttp 131988 141424 "GET /tests/groups/view/ HTTP/1.1" 200 16534
INFO 2025-11-07 19:30:53,044 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:30:53,051 basehttp 131988 35124 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:30:57,712 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:30:57,724 views 131988 35124 Test group 'Blood Sugar' created successfully.
INFO 2025-11-07 19:30:57,726 basehttp 131988 35124 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:30:57,742 views 131988 35124 User 'nadim' accessed test group list.
INFO 2025-11-07 19:30:57,758 basehttp 131988 35124 "GET /tests/groups/view/ HTTP/1.1" 200 17204
INFO 2025-11-07 19:31:30,897 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:31:30,905 basehttp 131988 35124 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:31:38,610 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:31:38,620 views 131988 35124 Test group 'Liver Function Test (LFT)' created successfully.
INFO 2025-11-07 19:31:38,622 basehttp 131988 35124 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:31:38,638 views 131988 35124 User 'nadim' accessed test group list.
INFO 2025-11-07 19:31:38,660 basehttp 131988 35124 "GET /tests/groups/view/ HTTP/1.1" 200 17883
INFO 2025-11-07 19:31:45,089 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:31:45,093 basehttp 131988 35124 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:31:50,044 views 131988 35124 User 'nadim' is creating a new test group.
WARNING 2025-11-07 19:31:50,047 views 131988 35124 Duplicate test group: Liver Function Test (LFT)
INFO 2025-11-07 19:31:50,048 basehttp 131988 35124 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:31:50,054 views 131988 35124 User 'nadim' accessed test group list.
INFO 2025-11-07 19:31:50,068 basehttp 131988 35124 "GET /tests/groups/view/ HTTP/1.1" 200 17878
INFO 2025-11-07 19:33:02,055 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:33:02,132 basehttp 131988 35124 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:33:10,698 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:33:10,710 views 131988 35124 Test group 'Lipid Profile' created successfully.
INFO 2025-11-07 19:33:10,711 basehttp 131988 35124 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:33:10,722 views 131988 35124 User 'nadim' accessed test group list.
INFO 2025-11-07 19:33:10,743 basehttp 131988 35124 "GET /tests/groups/view/ HTTP/1.1" 200 18550
INFO 2025-11-07 19:33:20,676 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:33:20,685 basehttp 131988 35124 "GET /tests/groups/add/ HTTP/1.1" 200 16579
INFO 2025-11-07 19:33:29,257 views 131988 35124 User 'nadim' is creating a new test group.
INFO 2025-11-07 19:33:29,263 views 131988 35124 Test group 'CBC' created successfully.
INFO 2025-11-07 19:33:29,265 basehttp 131988 35124 "POST /tests/groups/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:33:29,283 views 131988 35124 User 'nadim' accessed test group list.
INFO 2025-11-07 19:33:29,293 basehttp 131988 35124 "GET /tests/groups/view/ HTTP/1.1" 200 19207
INFO 2025-11-07 19:33:45,855 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:33:45,858 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:33:56,042 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:33:56,051 views 131988 35124 Method 'Urease Method' created successfully.
INFO 2025-11-07 19:33:56,052 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:33:56,079 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 17729
INFO 2025-11-07 19:34:04,167 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:34:04,172 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:34:07,698 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:34:07,706 views 131988 35124 Method 'GOD-POD Method' created successfully.
INFO 2025-11-07 19:34:07,708 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:34:07,725 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 18674
INFO 2025-11-07 19:34:13,366 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:34:13,374 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:34:18,154 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:34:18,163 views 131988 35124 Method 'Diazo Method' created successfully.
INFO 2025-11-07 19:34:18,164 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:34:18,191 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 19617
INFO 2025-11-07 19:34:24,734 views 131988 35124 User 'nadim' adding new test.
INFO 2025-11-07 19:34:24,742 basehttp 131988 35124 "GET /tests/add/ HTTP/1.1" 200 20329
INFO 2025-11-07 19:36:11,772 views 131988 35124 User 'nadim' adding new test.
INFO 2025-11-07 19:36:11,783 views 131988 35124 Test 'Blood Urea' created successfully.
INFO 2025-11-07 19:36:11,784 basehttp 131988 35124 "POST /tests/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:36:11,820 basehttp 131988 35124 "GET /tests/view/ HTTP/1.1" 200 17790
INFO 2025-11-07 19:36:23,009 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:36:23,013 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:36:36,667 views 131988 35124 User 'nadim' adding new method.
WARNING 2025-11-07 19:36:36,669 views 131988 35124 Duplicate method: GOD-POD Method
INFO 2025-11-07 19:36:36,670 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:36:36,698 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 19617
INFO 2025-11-07 19:37:10,896 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:37:10,901 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:37:15,062 views 131988 35124 User 'nadim' adding new method.
WARNING 2025-11-07 19:37:15,066 views 131988 35124 Duplicate method: Diazo Method
INFO 2025-11-07 19:37:15,068 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:37:15,087 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 19617
INFO 2025-11-07 19:37:24,238 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:37:24,246 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:37:24,274 basehttp 131988 35124 "GET /static/images/lab.png HTTP/1.1" 304 0
INFO 2025-11-07 19:37:27,991 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:37:27,999 views 131988 35124 Method 'Calculation' created successfully.
INFO 2025-11-07 19:37:28,000 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:37:28,027 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 20559
INFO 2025-11-07 19:37:42,645 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:37:42,651 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:37:45,952 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:37:45,959 views 131988 35124 Method 'Enzymatic Colorimetry' created successfully.
INFO 2025-11-07 19:37:45,961 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:37:45,991 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 21511
INFO 2025-11-07 19:37:52,544 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:37:52,549 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:37:55,816 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:37:55,822 views 131988 35124 Method 'Kinetic Method' created successfully.
INFO 2025-11-07 19:37:55,824 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:37:55,847 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 22456
INFO 2025-11-07 19:38:00,892 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:38:00,901 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:38:04,421 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:38:04,428 views 131988 35124 Method 'Biuret Method' created successfully.
INFO 2025-11-07 19:38:04,429 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:38:04,468 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 23400
INFO 2025-11-07 19:38:13,252 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:38:13,258 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:38:16,503 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:38:16,511 views 131988 35124 Method 'BCG Method' created successfully.
INFO 2025-11-07 19:38:16,513 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:38:16,541 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 24341
INFO 2025-11-07 19:38:33,650 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:38:33,656 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:38:37,096 views 131988 35124 User 'nadim' adding new method.
WARNING 2025-11-07 19:38:37,099 views 131988 35124 Duplicate method: Enzymatic Colorimetry
INFO 2025-11-07 19:38:37,100 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:38:37,118 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 24341
INFO 2025-11-07 19:38:46,531 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:38:46,536 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:38:50,265 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:38:50,277 views 131988 35124 Method 'Calculation (Friedewald)' created successfully.
INFO 2025-11-07 19:38:50,279 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:38:50,321 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 25299
INFO 2025-11-07 19:39:12,238 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:39:12,242 basehttp 131988 35124 "GET /tests/methods/add/ HTTP/1.1" 200 17723
INFO 2025-11-07 19:39:25,523 views 131988 35124 User 'nadim' adding new method.
INFO 2025-11-07 19:39:25,529 views 131988 35124 Method 'Colorimetric' created successfully.
INFO 2025-11-07 19:39:25,530 basehttp 131988 35124 "POST /tests/methods/add/ HTTP/1.1" 302 0
INFO 2025-11-07 19:39:25,557 basehttp 131988 35124 "GET /tests/methods/ HTTP/1.1" 200 26245
INFO 2025-11-07 19:39:34,913 views 131988 35124 User 'nadim' adding new method.
